ID,Name,Address,Category,Neighborhood,Rating,Reviews,Price,Score,Lat,Lng,Phone,YelpID
LOG-079,Abuare  Restaurant,"1524 U St NW, Washington, DC, DC, 20009",Restaurant,Logan Circle,4.8,64,,67,38.91681,-77.03557,+12025064070,yXhPX65PVerJHWTsOqH9_Q
LOG-080,Brew On U,"1931 13th St NW, Washington, DC, DC, 20009",Coffee,Logan Circle,3.8,12,,67,38.91662413671141,-77.02932879726738,+12028921122,pnzTul5f-dhJqeH5nrUxCQ
14TH-035,Maison Bar A Vins,"1834 Columbia Rd NW, Washington, DC, DC, 20009",Wine Bar,14th Street Corridor,4.4,13,,67,38.92171996572749,-77.0431199669838,+12025252167,vgGpDurAOzgU8lp725g_XA
14TH-036,Bukom Cafe,"2442 18th St NW, Washington, DC, DC, 20009",Bar,14th Street Corridor,3.8,386,$$,67,38.9218043,-77.04256407116394,+12022654600,7bUMsF9OHBwQ4ai-eD1G5A
14TH-037,Restaurant Judy,"2212 14th St NW, Washington, DC, DC, 20009",Restaurant,14th Street Corridor,4.3,301,$$,67,38.91966,-77.03229,+12022652519,BTOjO-rNIXpb-5OHuHqrHw
14TH-038,Mola,"2438 18th St NW, Washington, DC, DC, 20009",Restaurant,14th Street Corridor,4.7,74,,67,38.92165,-77.04266,,AiL7knnBa1VedUTrf9rRNQ
14TH-039,Ball or Nothing,"Washington, DC, DC, 20009",Restaurant,14th Street Corridor,4.5,107,$,67,38.92041,-77.03709,+12022814003,_jFu4tg1wFOb_qqMThXruA
14TH-040,Sharbat Bakery And Cafe,"2473 18th St Nw, Washington, DC, DC, 20009",Bakery,14th Street Corridor,4.6,130,,67,38.92233,-77.04227,+12028435252,XGQ9b5ay9YoFVY22wAzaHw
UST-002,KoChix,"400 Florida Ave NW, Washington, DC, DC, 20001",Restaurant,U Street,4.3,428,$,67,38.9137428308672,-77.0163538679481,+12022323468,ZU6xnfItMhceZTvM1MFqlA
SHAW-015,Bacio Pizzeria,"81 Seaton Pl NW, Washington, DC, DC, 20001",Restaurant,Shaw,4.3,386,$$,67,38.91494,-77.011701,+12022322246,g3mIdtLBk9eoHrFGUGnqYw
ADAM-023,Izumi Japanese Restaurant,"1832 Columbia Rd NW, Washington, DC, DC, 20009",Restaurant,Adams Morgan,4.7,56,,67,38.92177,-77.04311,+12023557700,PYZ8DyNYyMfM64Hr02NnHg
COLH-034,Seta Oasis,"3813 Georgia Ave NW, Washington, DC, DC, 20011",Bar,Columbia Heights,4.6,11,,67,38.93813,-77.02433,+12025164105,bi4QJZ4RbJ2_CtfYGYoE2g
COLH-035,Red Derby,"3718 14th St NW, Washington, DC, DC, 20010",Bar,Columbia Heights,4.2,571,$,67,38.937687,-77.033038,+12022915000,UbYHSmzZfqdUk5gTneGwrg
COLH-036,Toro Bar,"3708 14th St NW, Washington, DC, DC, 20010",Bar,Columbia Heights,4.8,6,,67,38.9375,-77.03309,+12027232393,rTfmWCYBhPtG6DsUKKoBBw
COLH-037,Pho Viet,"3513 14th St NW, Washington, DC, DC, 20010",Restaurant,Columbia Heights,4.1,808,$$,67,38.9350929260254,-77.0323791503906,+12026292839,pDD_WfkkN-9nTA3huyyOAA
COLH-038,Little Coco's,"3907 14th St NW, Washington, DC, DC, 20011",Restaurant,Columbia Heights,4.3,345,$$,67,38.93895,-77.03246,+12028539889,mKG21NlF4bOVrpZaGI2Cow
HST-065,Bidwell Restaurant,"1309 5th St NE, Washington, DC, DC, 20002",Bar,H Street NE,3.3,471,$$,67,38.9087072267533,-76.9978680834174,+12025470172,clcFA5no1LXCjGQPV3zgdA
HST-066,Buffalo & Bergen - Union Market,"1309 5th St NE, Washington, DC, DC, 20002",Bar,H Street NE,3.5,315,$$,67,38.9084154631247,-76.9974020043518,+12025432549,Qdpz9RZzqHLcr_vYAH7EDQ
HST-067,Lucky Buns,"1309 5th St NE, Washington, DC, DC, 20002",Bar,H Street NE,3.9,106,$$,67,38.9085460217899,-76.99734870000002,+13013354379,SqoRO-R_7FoJQM6Ki7FZkg
HST-068,La Jambe Union Market,"1309 5th St NE, Washington, DC, DC, 20002",Wine Bar,H Street NE,4.0,33,,67,38.908604,-76.997376,+12025471309,-NeOyRsHBOwz5FixRFi2qg
HST-069,Coquito Bar,"1280 4th St NE, Washington, DC, DC, 20002",Bar,H Street NE,5.0,1,,67,38.908893438192806,-76.99976170000001,+12029207373,b9f307efGzhiiYvljickXg
HST-070,Open Crumb,"822 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.7,88,$,67,38.900337784322296,-76.99397815789767,+12026109979,jjvJj_mdGLIrGrjrK9o2CQ
HST-071,&pizza,"1118 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.1,826,$$,67,38.90045,-76.99078,+17712239831,8Ee5EEQ_ZAMqqJYhXD5x_w
HST-072,El Presidente,"1255 Union St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.2,379,$$$,67,38.90862,-77.0006,+12023184820,2vHBxOGC-sqHCh0l6Hikaw
HST-073,Puddin',"1309 5th St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.3,515,$$,67,38.908593,-76.997384,+12027251030,hrWvnULW3ragGALYVEAybA
HST-074,Manna Dosirak,"409 15th St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.6,123,,67,38.89528,-76.983324,+12029219456,U4fgLlsea1L-v-U4GpnWVg
HST-075,Old City Market and Oven,"522 K St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.5,129,$,67,38.90277,-76.99866,+12025440600,FD6bbwPNQEy1oM5dMEOBag
HST-076,Ethiopic,"401 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.1,816,$$,67,38.899943,-77.000379,+12026752066,aP09fRGUFjiFR5YzUWA1gA
CAPH-069,CHIKO,"423 8th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.4,399,$$,67,38.88303,-76.9952799,+12025589934,OMOnQk4bEB9oNWzE4JFopg
CAPH-070,Tortilla Cafe,"210 7th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.1,609,$,67,38.88696,-76.9958,+12025475700,L9zBw-EBRxP7RhV6xlc3-A
CAPH-071,Emmy Squared Pizza - Navy Yard,"1300 4th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.3,468,$$,67,38.8746,-77.00034,+12022902810,kRL16UPk_Yt1TytlbP-P0g
CAPH-072,Taco City DC,"1102 8th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.4,282,$$,67,38.87733,-76.99469,+12026294012,QiTRmcBLVd_TtYEhnvYw_g
CAPH-073,Side Door Pizza,"909 New Jersey Ave SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.5,137,,67,38.878837,-77.005313,+12028179302,MWRTtf2pTs0t12PDnTnF4w
NAVY-017,Tinette’s,"71 Potomac Ave SE, Washington, DC, DC, 20003",Bar,Navy Yard / The Wharf,4.6,5,,67,38.87111070510728,-77.00755470192622,,V7M9Ojuz9HwjtU_oHjNqHQ
NAVY-018,Station 4,"1101 4th St SW, Washington, DC, DC, 20024",Bar,Navy Yard / The Wharf,3.4,1331,$$,67,38.87732602117882,-77.01804611386905,+12024880987,U7jwUu3oJsqQNeRYwpDSvA
PENN-076,Boqueria Penn Quarter,"777 9th St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,4.2,599,$$,67,38.89952852762722,-77.0233928613015,+12025523268,8pWrgtRGn4BqcOWb8ExxcA
PENN-077,Matchbox - Penn Quarter,"750 E St NW, Washington, DC, DC, 20004",Restaurant,Penn Quarter / Chinatown,4.1,559,$$,67,38.89595,-77.02249,+12022894441,F01KP57njeXHnlZcyLP27Q
PENN-078,Speedy Snack,"906 F St NW, Washington, DC, DC, 20004",Restaurant,Penn Quarter / Chinatown,4.9,45,,67,38.89716778418369,-77.0245673,+12025605358,9qFkKMHH7fCguQ-acJK7Zw
PENN-079,Spice 6 Modern Indian,"740 6th St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,4.3,467,$$,67,38.89942,-77.0202599,+12028470508,JWDgIoAfVCr97wl7AQxVvg
PENN-080,Bantam King,"501 G St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,4.0,1022,$$,67,38.89851129677248,-77.01916099999944,+12027332612,NJTiNJC_TwlIfgeUEyF9zQ
PENN-081,Luke's Lobster Penn Quarter,"624 E St NW, Washington, DC, DC, 20004",Restaurant,Penn Quarter / Chinatown,4.0,1530,$$,67,38.8959064470697,-77.02136144693068,+12023473355,8coBidRWd_VYPoKijJETHA
PENN-082,Ristorante TOSCA,"1112 F St NW, Washington, DC, DC, 20004",Restaurant,Penn Quarter / Chinatown,4.1,549,$$$,67,38.897057,-77.027681,+12023671990,MGfWFC5c_0ui3zNj1jXqFg
PENN-083,Compass Coffee,"435 11th St NW, Washington, DC, DC, 20004",Coffee,Penn Quarter / Chinatown,3.8,11,,67,38.89597,-77.02681,,ryEwIoIQHr3R7POEJs8Pzw
PENN-084,Compass Coffee,"435 11th St NW, Washington, DC, DC, 20004",Coffee,Penn Quarter / Chinatown,3.7,14,$,67,38.89597,-77.02681,+12027465510,15238sjvNaB9OBOfy0jyZw
GTWN-066,Thunder Burger & Bar,"3056 M St NW, Washington, DC, DC, 20007",Bar,Georgetown,3.5,914,$$,67,38.90494,-77.06063,+12023332888,pPxcmi6cpDRPuqBdb3dCjw
GTWN-067,Hilltop Tap Room,"205 Prospect St, Washington, DC, DC, 20057",Bar,Georgetown,5.0,1,,67,38.90616600992883,-77.0740872,,F1HACmJQr1HeEFVJj7VAug
GTWN-068,Kyojin DC,"3315 Cady's Aly NW, Washington, DC, DC, 20007",Restaurant,Georgetown,4.4,290,,67,38.90483,-77.06667,+12029535748,jxniEJbCB8ECwXQdY6wXTA
GTWN-069,For Five Coffee Roasters,"1735 N Lynn St, Arlington, VA, 22209",Coffee,Georgetown,3.2,59,,67,38.89573,-77.07047,,yp6N2IggM6Cnjdb0JlOiWg
GLOV-010,Dolan Uyghur Restaurant,"3518 Connecticut Ave NW, Washington, DC, DC, 20008",Restaurant,Glover Park / Cathedral,4.2,589,$$,67,38.936169,-77.059158,+12029682010,7eko53Pj_M--C50moQz8bA
GLOV-011,Vace,"3315 Connecticut Ave NW, Washington, DC, DC, 20008",Restaurant,Glover Park / Cathedral,4.1,631,$,67,38.9340759716828,-77.0572900772095,+12023631999,KqpsIs7g7dsySTZK_hmL7Q
GLOV-012,Dolan Coffee,"3518 Connecticut Ave NW, Washington, DC, DC, 20008",Coffee,Glover Park / Cathedral,3.9,10,,67,38.93616,-77.05916,+12029682002,7WSgnAo20aMw7J1aiYRYnw
WOOD-001,Duke's Counter,"3000 Connecticut Ave NW, Washington, DC, DC, 20008",Restaurant,Woodley Park / Cleveland Park,4.2,639,$$,67,38.930031,-77.055625,+12027334808,J6FaFYVccgU_Kd6TpdyJ5g
WOOD-002,Mika’s Neapolitan Pizza,"3000 Connecticut Ave NW, Washington, DC, DC, 20008",Bar,Woodley Park / Cleveland Park,5.0,1,,67,38.92984555265033,-77.0560416,+12028605061,09Ewd8PAlLWKf2bfhUMJtA
BROOK-009,Masala Story,"3301 12th St NE, Washington, DC, DC, 20017",Restaurant,Brookland,4.4,372,$$,67,38.9307851072378,-76.9906646758318,+12028859810,KsI3nntftxHygmB3obDBDQ
DUP-242,Daily Provisions,"1601 Connecticut Ave NW, Washington, DC, DC, 20009",Wine Bar,Dupont Circle,4.0,26,,66,38.91127964817037,-77.04404714359224,,OkdfJ7a4GcTNVGr3oc2cjw
DUP-243,ChurchKey,"1337 14th St NW, Washington, DC, DC, 20005",Restaurant,Dupont Circle,3.9,1529,$$,66,38.908492821790304,-77.03169314110445,+12025672576,si_pqK5Ogi5MZdO-aN_gXw
DUP-244,Drunk Shakespeare - DC,"1100 13th St NW, Washington, DC, DC, 20005",Restaurant,Dupont Circle,4.5,124,,66,38.90416,-77.03001,,4YV-NbEUFTnkNOtT9aP6zA
DUP-245,Sudhouse,"1340 U St NW, Washington, DC, DC, 20009",Restaurant,Dupont Circle,4.4,234,$$,66,38.9168207953381,-77.0310966423427,+12025254188,0W-8tf9GdxX5y6F2JrbD5g
DUP-246,Oh! Naan Indian Kitchen,"1720 14th St NW, Washington, DC, DC, 20009",Bar,Dupont Circle,4.2,54,,66,38.91332,-77.0324,+12022403009,7ahlEIQIUaPEBjQg_2_XXA
DUP-247,Sette Osteria - Washington,"1634 14th St NW, Washington, DC, DC, 20009",Bar,Dupont Circle,3.5,521,$$,66,38.912445800000256,-77.03219597055471,+12028043339,nEiA8Ra1BZUMuLSIYAKhQg
DUP-248,WineLair,"1120 22nd St NW, Washington, DC, DC, 20037",Bar,Dupont Circle,5.0,2,,66,38.9044334761761,-77.0490698,+12025251209,uVkwSt-Kdk10YxRkUCywOQ
DUP-249,Marshalls Bar And Grill,"2524 L St NW, Washington, DC, DC, 20037",Bar,Dupont Circle,4.8,4,,66,38.90359883007488,-77.05436877396299,+12023331155,YcO0xyBm2ITIUSEmQkpUsA
DUP-250,Surfside Taco Stand,"1800 N St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,4.0,693,$$,66,38.9072039723396,-77.0423059165478,+12024661830,Hsv9yqJ8lOY3hP-VeQP0EQ
DUP-251,DC Vegan,"1633 P St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,4.3,308,$$,66,38.90993152184282,-77.03800098904577,+12022970886,sKYrd5T8XW9LC5N4UOOlxA
DUP-252,Little Sesame,"1828 L St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,4.3,290,$$,66,38.9036204579076,-77.04290130888796,+12029751971,jZs1amOQuui62IqM2eY6gA
DUP-253,Sushi Taro,"1503 17th St NW, Washington, DC, DC, 20036",Restaurant,Dupont Circle,3.9,1650,$$$$,66,38.90994,-77.03829,+12024628999,-O-K5I_9TVQCbgH05x9MiA
DUP-254,Arepa Zone,"1121 14th St NW, Washington, DC, DC, 20005",Restaurant,Dupont Circle,4.2,416,$$,66,38.9045,-77.03159,+12029002261,OEwylmQ6aI8o8lPi5eD2fg
DUP-255,Soupy Dumpling & Fancy Cuppa Bubble Tea,"1320 14th St NW, Washington, DC, DC, 20005",Restaurant,Dupont Circle,4.5,111,$$,66,38.90793,-77.03229,+12022901706,p-KXAB_DP1OnnqNJMyPUcw
DUP-256,​Gen Cafe,"1900 Connecticut Ave NW, Washington, DC, DC, 20009",Coffee,Dupont Circle,3.4,29,$$,66,38.91605747490091,-77.04665339814557,+12023329300,12Osi4zV4YKnrjwR0cVVrw
DUP-257,JOE & THE JUICE,"1100 17th St NW, Washington, DC, DC, 20036",Coffee,Dupont Circle,2.9,74,,66,38.90404,-77.0388,,r4aXzOosq-VnZboDS-G4Yg
LOG-081,Lost & Found,"1240 9th St NW, Washington, DC, DC, 20001",Bar,Logan Circle,3.6,191,$$,66,38.90677,-77.02428,+12024506052,LwemqJpBpqWKrxe7xfJ4Bw
LOG-082,The Dignitary,"901 Massachusetts Ave NW, Washington, DC, DC, 20001",Bar,Logan Circle,3.8,101,$$,66,38.90376,-77.02478,+12028249681,dUnrP8johv_pkJK0HKY3Lw
LOG-083,Axum Restaurant & Bar,"1934 9th St NW, Washington, DC, DC, 20001",Bar,Logan Circle,5.0,2,,66,38.916577,-77.024288,+12028859245,UYJ4mxkNl5j09YpBul3f8g
LOG-084,Everyday People,"1013 U St NW, Washington, DC, DC, 20001",Bar,Logan Circle,5.0,2,,66,38.917214088832786,-77.0264238,+12026566075,pNNoJgESYoYRMU38eBe_SQ
LOG-085,Sfoglina - Downtown,"1099 New York Ave NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,4.1,380,$$$,66,38.90157,-77.02669,+12026281099,hIDsn0pPz_rxqOfnnB1q2g
LOG-086,Eatopia Eatery,"1301 U St NW, Washington, DC, DC, 20009",Restaurant,Logan Circle,4.6,76,,66,38.917291,-77.030517,+12022004997,mocI21tGkcTx98LdlabQ4A
LOG-087,Himalayan Doko,"1108 K St NW, Washington, DC, DC, 20005",Restaurant,Logan Circle,4.6,71,,66,38.90224,-77.02754,+12026379770,4hCoYv_B7wnzxPa-FQV5fA
LOG-088,Taqueria Xochi - U st,"924 U St NW, Washington, DC, DC, 20001",Restaurant,Logan Circle,4.4,174,$$,66,38.916845,-77.0249722,+12022922859,N1kHtUNIDZlX2SoQioxbOA
LOG-089,Elizabeth's,"1341 L St NW, Washington, DC, DC, 20005",Restaurant,Logan Circle,4.4,292,$$$$,66,38.90401,-77.03124,+12023478349,hI1w_yO-8SAAp5TNmXd_2Q
LOG-090,Crepes Parfait,"Washington, DC, DC, 20005",Restaurant,Logan Circle,4.5,108,$,66,38.9045944213867,-77.0315628051758,+12024554331,9mkea2YznLTf6pVR2I39MQ
LOG-091,Starbucks,"801 Allen Y Lew Pl NW, Washington, DC, DC, 20001",Coffee,Logan Circle,5.0,2,,66,38.90370355257714,-77.02346173376331,,NdL1BIO74KNX1gdzzKl-jw
SHAW-016,The Pub & The People,"1648 N Capitol St NW, Washington, DC, DC, 20002",Restaurant,Shaw,4.2,345,$$,66,38.91233844891041,-77.0093277,+12022341800,EzI0kbyrlCph2zPenZzemw
SHAW-017,Boundary Stone,"116 Rhode Island Ave NW, Washington, DC, DC, 20001",Restaurant,Shaw,4.0,532,$$,66,38.9153124721549,-77.0127552728748,+12026216635,H1bxVVegGF6c4XohglutrA
SHAW-018,la Betty,"420 K St NW, Washington, DC, DC, 20001",Wine Bar,Shaw,3.4,29,,66,38.90222,-77.0169,,1OrRgSPgEdHK0PsTO2cdyA
SHAW-019,DCity Smokehouse,"203 Florida Ave NW, Washington, DC, DC, 20001",Restaurant,Shaw,4.0,665,$$,66,38.91324,-77.01437,+12027331919,XAbxIfxcgBCP9gRFERRSBw
SHAW-020,Busboys and Poets,"450 K St NW, Washington, DC, DC, 20001",Restaurant,Shaw,3.9,3245,$$,66,38.9023,-77.018065,+12027892227,axnuD2onVoJY7C8y-7ywYw
SHAW-021,Phoxotic,"103 Rhode Island Ave NW, Washington, DC, DC, 20001",Restaurant,Shaw,4.6,73,$$,66,38.9159242,-77.01247699999999,+12403028888,ymMgaoDkkxPgrspzDq1y6Q
SHAW-022,JOE & THE JUICE,"400 K St NW, Washington, DC, DC, 20001",Coffee,Shaw,3.0,76,,66,38.90221,-77.01645,,zamquATpvFHMZZYm_r_ryw
ADAM-024,Green Island Cafe,"2327 18th St NW, Washington, DC, DC, 20009",Bar,Adams Morgan,5.0,2,,66,38.92042579999999,-77.04172927507626,+12024924888,3Yrzmgrwckgl-lPdsoJVhA
ADAM-025,Bar del Monte,"3054 Mount Pleasant St NW, Washington, DC, DC, 20009",Wine Bar,Adams Morgan,4.0,27,,66,38.92825729999999,-77.0374047739448,,cU0LnRDBTk8zL2TCzWej2A
ADAM-026,So's Your Mom,"1831 Columbia Rd NW, Washington, DC, DC, 20009",Restaurant,Adams Morgan,4.2,392,$,66,38.92171,-77.04383,+12024623666,Pmx3C5fCik2ugHrSn-A5SA
COLH-039,Buho's Restaurant,"3521 14th St NW, Washington, DC, DC, 20010",Bar,Columbia Heights,4.5,4,,66,38.93554,-77.03238,+12022912934,hOPk40a1ilTEN42cqz9CPw
COLH-040,Joia Burger,"3213 Mt Pleasant St NW, Washington, DC, DC, 20010",Restaurant,Columbia Heights,4.5,96,,66,38.931568,-77.038251,+12029998195,MrlA5ncdwKOa66R4mx1bMg
COLH-041,Odd Provisions,"3301 11th St NW, Washington, DC, DC, 20010",Restaurant,Columbia Heights,4.8,51,$$,66,38.930936,-77.027836,+12022324050,g2VdWEiqEkwZzY6G2PXpIQ
COLH-042,Fish in the Neighborhood,"3601 Georgia Ave NW, Washington, DC, DC, 20010",Restaurant,Columbia Heights,4.3,336,$$,66,38.9346699,-77.02379,+12027222200,v5nch11OwQqVaNVzZNxG9w
COLH-043,Atsu Kitfo,"3013 Georgia Ave NW, Washington, DC, DC, 20001",Coffee,Columbia Heights,4.0,2,,66,38.928626564429486,-77.0229141,+17717772766,X4COLhQk3mN_-0wkOtyiqg
PETW-015,Honeymoon Chicken,"4201 Georgia Ave NW, Washington, DC, DC, 20011",Restaurant,Petworth,4.1,609,$$,66,38.94205641669781,-77.02530776073054,+12029835010,gFxIqs_GjtqUfqg812ZA1Q
PETW-016,Ice N Slice,"3937 Georgia Ave NW, Washington, DC, DC, 20011",Restaurant,Petworth,4.7,55,,66,38.93962,-77.02471,+12027355507,mTYerWY7pJWWaMtxkRinPQ
HST-077,Nomad,"1200 H St NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.2,444,$$,66,38.90038,-76.990001,+12023266623,T_YXRZdpb7T-e3i5UnM29A
HST-078,Serenata,"1280 4th St NE, Washington, DC, DC, 20002",Bar,H Street NE,3.9,73,,66,38.9086648,-76.9996112,,SU_Jz0IO20uYHmcv_BA61A
HST-079,Mother Rucker's Subs,"1101 Bladensburg Rd NE, Washington, DC, DC, 20002",Restaurant,H Street NE,4.4,241,$,66,38.9039032,-76.9807532,+12023881881,dQpdTY0hEehwR83X45iSwQ
HST-080,The Second Address,"303 Massachusetts Ave NE, Washington, DC, DC, 20002",Coffee,H Street NE,4.0,2,,66,38.8942062,-77.0017846,,VX2sVz0RVNf-Rf6hCmeDuA
HST-081,Bread Alley,"418 Morse ST NE, Washington, DC, DC, 20002",Bakery,H Street NE,4.7,67,,66,38.907791777133006,-76.99913294700507,+12029792253,_1j5T3kcxe8KGOZruB4OHg
CAPH-074,Marine Barracks - SNCO Club,"8th & I St, Washington, DC, DC, 20003",Bar,Capitol Hill / Barracks Row,5.0,2,,66,38.8790804071966,-76.9946715608239,+12024335689,hNFfhnyc9-KP4--8haYoOQ
CAPH-075,Ruta Ukrainian Restaurant,"327 7th St SE, Washington, DC, DC, 20007",Restaurant,Capitol Hill / Barracks Row,4.5,109,$$,66,38.88536643920551,-76.996494,+12024927986,wbpHgU1HOlBDudkTH7hM7w
CAPH-076,Ted's Bulletin Capitol Hill,"505 8th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,3.9,2597,$$,66,38.88251,-76.99535,+12025448337,mC5THK334Eo0Awv4JE-lnA
CAPH-077,Market Lunch,"225 7th St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.1,452,$$,66,38.887001,-76.9962849,+12025478444,SRGZ0oUgMoJrgAEDiKmbow
CAPH-078,El Piquin,"699 N Carolina Ave SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.8,36,,66,38.887165,-76.996631,,Ur8_LnWJNQLmBoz4nIboQQ
CAPH-079,Little Pearl,"921 Pennsylvania Ave SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.1,458,$$$$,66,38.883149,-76.99350645159,+12026181868,C-7dHsrYGVLt_xSBequ7ZQ
CAPH-080,Silver Social,"1250 Half St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.3,236,$$$,66,38.875208,-77.006989,+12022502000,-igfqpxDnHr0Ux7JDaWQfA
CAPH-081,El Bebe Tacos + Tequila,"99 M St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.2,388,$$,66,38.87629,-77.00629,+12028632323,qx1ctpRhAwxiDjaf6IfFMA
CAPH-082,Silver Diner,"1250 Half St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.2,298,$$,66,38.875404,-77.007222,+12025361599,dJuACe-xC5WSur0ltx5ULA
CAPH-083,Swizzler Crispy Chicken + Smash Burgers,"1259 1st St SE, Washington, DC, DC, 20003",Restaurant,Capitol Hill / Barracks Row,4.4,228,$$,66,38.8752231,-77.0061439,+12029301499,10-zwHrW7F0ckvYd_Fni0w
CAPH-084,Fresh Afghan Cuisine,"Navy Yard, Washington DC, AL, 20003",Restaurant,Capitol Hill / Barracks Row,4.7,57,$,66,38.87721,-77.00184,+17032835498,VfH-ZFEoSD0MjRfi7C7-uA
CAPH-085,Compass Coffee,"82 I St SE, Washington, DC, DC, 20003",Coffee,Capitol Hill / Barracks Row,3.9,7,,66,38.879651023115656,-77.00563751347177,,sf5xmRWXfn47yigqPXYhzg
CAPH-086,Cafe Phillips,"50 F St NW, Washington, DC, DC, 20001",Coffee,Capitol Hill / Barracks Row,2.8,73,$$,66,38.89710797169224,-77.01037158547888,+12023476676,5ZywiPOWkfO7Hrv9_jDZsw
NAVY-019,Dacha Beer Garden Navy Yard,"79 Potomac Ave SE, Washington, DC, DC, 20003",Restaurant,Navy Yard / The Wharf,3.5,221,$$,66,38.87165084531697,-77.00614037394614,+12029193800,meBdsnJ6U9jwfkXrneONVw
PENN-085,Kata,"600 F St NW, Washington, DC, DC, 20004",Bar,Penn Quarter / Chinatown,4.0,33,,66,38.897147924865266,-77.0202339,+12028346620,1BMBisaSkwttB0SovUtbsw
PENN-086,Sax Restaurant & Lounge,"734 11th St NW, Washington, DC, DC, 20001",Bar,Penn Quarter / Chinatown,3.4,746,$$$,66,38.8993568,-77.0272321,+12027370101,ipvqypoCjhWns5ZGTeFf5w
PENN-087,Peacock Alley,"1100 Pennsylvania Ave NW, Washington, DC, DC, 20004",Bar,Penn Quarter / Chinatown,4.1,27,,66,38.89431552445518,-77.02751229040733,,CDmG8ln6SDTWhIB3-6hmAg
PENN-088,The Hamilton,"600 14th St NW, Washington, DC, DC, 20005",Nightclub,Penn Quarter / Chinatown,3.9,3933,$$,66,38.8974544016632,-77.0320804809509,+12027871000,6Qhmt1jo7BMcFcp41fPFVg
PENN-089,Central Michel Richard,"1001 Pennsylvania Ave NW, Washington, DC, DC, 20004",Restaurant,Penn Quarter / Chinatown,3.9,1440,$$$,66,38.895003,-77.026738,+12026260015,-QvEB4PhS7n3hCBgVpnZrA
PENN-090,District Rico,"91 H St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,4.2,380,$$,66,38.900365,-77.011819,+12028425007,yezzRoh4t6Mxw1pPWP-SVQ
PENN-091,Truluck's Ocean's Finest Seafood & Crab,"700 K St NW, Washington, DC, DC, 20001",Restaurant,Penn Quarter / Chinatown,4.1,495,$$$$,66,38.90194328357466,-77.02209525137482,+12028980680,rnPre8DAUqDVZ7c6Egf_UQ
PENN-092,Bluestone Lane Metro Center,"600 13th St NW, Washington, DC, DC, 20005",Coffee,Penn Quarter / Chinatown,3.2,41,,66,38.898061,-77.029873,+17183746858,Cn_bLGVymaYGw_SMZSvaNg
GTWN-070,The Alex,"1075 Thomas Jefferson St NW, Washington, DC, DC, 20007",Bar,Georgetown,3.7,138,$$,66,38.904775,-77.059903,+12023370900,veabIL9QleGvk7Q_MEZqgQ
GTWN-071,Founding Farmers Fishers & Bakers,"3000 K St Nw The Washington Harbour, Washington, DC, DC, 20007",Restaurant,Georgetown,3.9,5123,$$,66,38.90178386860307,-77.05973267918453,+12022988783,sxNUpaApjh_54-l9RcJRDA
GTWN-072,Green Almond Pantry,"3210 Grace St NW, Washington, DC, DC, 20007",Restaurant,Georgetown,4.7,70,,66,38.9038,-77.06351,+12028686932,5LNpHQeonaEFiE2dSdDsAA
GTWN-073,Chez Billy Sud,"1039 31st St NW, Washington, DC, DC, 20007",Restaurant,Georgetown,4.2,423,$$$,66,38.9036486,-77.0608099,+12029652606,GC9rsqjmYBTIGELUBK2k7A
GTWN-074,90 Second Pizza,"1077 Wisconsin Ave NW, Washington, DC, DC, 20007",Restaurant,Georgetown,4.3,320,$$,66,38.9048,-77.0625699,,3dzD71JGMUuLvs8WJLDaXQ
